2020-09-22 09:43:06.226 | INFO     | __main__:get_user:129 - admin 开始登录********

2021-04-01 10:35:12.057 | INFO     | G_COMM.runXinguan:__init__:39 - 程序运行参数为：{'task_type': '新冠病毒-测序', 'task_name': 'file', 'sample_list': ['aa'], 'barcode_list': ['barcode01'], 'file_path': 'D:/智源代码/高通量测序/file', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-04-01 10:35:13.928 | INFO     | mainwindow:do_xinguan:495 - flag为3
2021-04-01 10:35:13.940 | INFO     | G_COMM.runXinguan:run:440 - 命令开始执行，路径如下D:/智源代码/高通量测序/file
2021-04-01 10:35:13.940 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 当前运行的样品为aa，标签为barcode01
2021-04-01 10:35:13.941 | INFO     | G_COMM.runXinguan:thi_to_fifth:332 - 正在运行第三条命令
2021-04-01 10:35:13.941 | INFO     | G_COMM.runXinguan:third_comm:168 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode01 --output D:/智源代码/高通量测序/file/file/3.gather/aa01.fastq
2021-04-01 10:35:13.963 | ERROR    | G_COMM.runXinguan:third_comm:190 - 任务 ('file', 'aa', 'barcode01') artic guppyplex执行失败！：'artic' 不是内部或外部命令，也不是可运行的程序
或批处理文件。

2021-05-18 16:02:59.553 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': 'test0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:04:33.939 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:06:42.731 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:07:42.536 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:08:31.912 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:10:55.987 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:\\智源代码\\高通量测序\\file'}
2021-05-18 16:12:09.627 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:13:30.939 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:14:17.756 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:14:59.370 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:16:39.587 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:19:02.943 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:20:06.065 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:21:19.137 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:32:27.764 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:32:27.794 | INFO     | G_COMM.runHongjiyin:secnod_comm:121 - 命令如下：python D:/智源代码/高通量测序/G_CONFIG/Metagenome/find_ref_seqs.py -q D:/智源代码/高通量测序/requirements.txt -o D:/智源代码/高通量测序/file/0518 -db /mnt/ssd3/Database/kraken2db/minikraken2_v2_8GB_201904_UPDATE
2021-05-18 16:32:27.799 | INFO     | G_COMM.runHongjiyin:thi_comm:157 - 命令如下：python D:/智源代码/高通量测序/G_CONFIG/Metagenome/ont_meta_assenble.py 0518 D:/智源代码/高通量测序/requirements.txt D:/智源代码/高通量测序/file/0518/ref_file D:/智源代码/高通量测序/file/0518 
2021-05-18 16:33:06.311 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 16:33:06.350 | INFO     | G_COMM.runHongjiyin:secnod_comm:121 - 命令如下：python D:/智源代码/高通量测序/G_CONFIG/Metagenome/find_ref_seqs.py -q D:/智源代码/高通量测序/requirements.txt -o D:/智源代码/高通量测序/file/0518 -db /mnt/ssd3/Database/kraken2db/minikraken2_v2_8GB_201904_UPDATE
2021-05-18 16:33:06.355 | INFO     | G_COMM.runHongjiyin:thi_comm:157 - 命令如下：python D:/智源代码/高通量测序/G_CONFIG/Metagenome/ont_meta_assenble.py 0518 D:/智源代码/高通量测序/requirements.txt D:/智源代码/高通量测序/file/0518/ref_file D:/智源代码/高通量测序/file/0518 
2021-05-18 17:41:20.937 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '流感病毒', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 17:41:21.012 | INFO     | G_COMM.runHongjiyin:secnod_comm:121 - 命令如下：python D:/智源代码/高通量测序/G_CONFIG/Metagenome/find_ref_seqs.py -q D:/智源代码/高通量测序/requirements.txt -o D:/智源代码/高通量测序/file/0518 -db /mnt/ssd3/Database/kraken2db/minikraken2_v2_8GB_201904_UPDATE
2021-05-18 17:42:29.177 | INFO     | G_COMM.runLiugan:__init__:35 - 程序运行参数为：{'task_type': '流感病毒', 'task_name': '0518', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/智源代码/高通量测序/requirements.txt', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-18 17:42:29.193 | INFO     | G_COMM.runLiugan:secnod_comm:126 - 命令如下：python D:/智源代码/高通量测序/G_CONFIG/Flu_Virus/ont_flu_8segments_assemble.py -d D:/智源代码/高通量测序/requirements.txt -o D:/智源代码/高通量测序/file/0518 -db /mnt/ssd3/Database/kraken2db/minikraken2_v2_8GB_201904_UPDATE -s 0518
2021-05-20 18:59:12.799 | INFO     | G_COMM.runJinhuashu:__init__:31 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': 'file', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/智源代码/高通量测序/file', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-20 18:59:14.158 | INFO     | G_COMM.runJinhuashu:run_comm:75 - snakemake的命令如下：cd D:/智源代码/高通量测序/file;snakemake --profile my_profiles/getting_started/ -j 6
2021-05-20 19:13:57.704 | INFO     | G_COMM.runJinhuashu:__init__:31 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': 'img', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/img', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/img'}
2021-05-20 19:13:57.721 | INFO     | G_COMM.runJinhuashu:run_comm:75 - snakemake的命令如下：cd D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/img;snakemake --profile my_profiles/getting_started/ -j 6
2021-05-21 10:22:12.163 | INFO     | G_COMM.runJinhuashu:__init__:31 - 程序运行参数为：{'task_type': '新冠病毒-分子进化树', 'task_name': 'img', 'sample_list': '', 'barcode_list': '', 'file_path': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/img', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/img'}
2021-05-21 10:22:14.699 | INFO     | G_COMM.runJinhuashu:run_comm:75 - snakemake的命令如下：cd D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/img;snakemake --profile my_profiles/IPH-nano/ -j 6
2021-05-25 10:38:32.155 | INFO     | G_COMM.runLiugan:__init__:36 - 程序运行参数为：{'task_type': '流感病毒', 'task_name': 'test', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-25 10:38:32.183 | INFO     | G_COMM.runLiugan:secnod_comm:130 - 命令如下：python D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/G_CONFIG/Flu_Virus/ont_flu_8segments_assemble.py -d D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta -o D:/智源代码/高通量测序/file/test -db /home/admin1/IPH-nano/Database/flu -s test
2021-05-25 10:38:32.637 | ERROR    | G_COMM.runLiugan:secnod_comm:155 - test python文件 执行失败！：python: can't open file '<unprintable file name>': [Errno 2] No such file or directory
'REQM)' 不是内部或外部命令，也不是可运行的程序
或批处理文件。
'REQM)' 不是内部或外部命令，也不是可运行的程序
或批处理文件。

2021-05-25 10:39:36.991 | INFO     | G_COMM.runLiugan:__init__:36 - 程序运行参数为：{'task_type': '流感病毒', 'task_name': '0525', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-25 10:39:37.017 | INFO     | G_COMM.runLiugan:secnod_comm:130 - 命令如下：python D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/G_CONFIG/Flu_Virus/ont_flu_8segments_assemble.py -d D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta -o D:/智源代码/高通量测序/file/0525 -db /home/admin1/IPH-nano/Database/flu -s 0525
2021-05-25 10:56:58.049 | INFO     | G_COMM.runLiugan:__init__:36 - 程序运行参数为：{'task_type': '流感病毒', 'task_name': '0525', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-05-25 10:56:58.076 | INFO     | G_COMM.runLiugan:secnod_comm:130 - 命令如下：python D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/G_CONFIG/Flu_Virus/ont_flu_8segments_assemble.py -d D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta -o D:/智源代码/高通量测序/file/0525 -db /home/admin1/IPH-nano/Database/flu -s 0525
2021-05-27 14:29:47.627 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '10', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:33:30.302 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组-查找参考序列', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:34:31.070 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组-查找参考序列', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:40:19.199 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:42:28.298 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:43:15.088 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:44:05.569 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:46:17.696 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:48:27.905 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:50:08.510 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:50:59.376 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:51:38.963 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:53:07.502 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:53:49.543 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:55:57.814 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:58:51.217 | INFO     | G_COMM.runLiugan:__init__:36 - 程序运行参数为：{'task_type': '流感病毒', 'task_name': '0527', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 14:58:51.233 | INFO     | G_COMM.runLiugan:secnod_comm:130 - 命令如下：python D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/G_CONFIG/Flu_Virus/ont_flu_8segments_assemble.py -d D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta -o D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/0527 -db /home/admin1/IPH-nano/Database/flu -s 0527
2021-05-27 15:00:06.978 | INFO     | G_COMM.runLiugan:__init__:36 - 程序运行参数为：{'task_type': '流感病毒', 'task_name': '0527', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 15:00:07.016 | INFO     | G_COMM.runLiugan:secnod_comm:130 - 命令如下：python D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/G_CONFIG/Flu_Virus/ont_flu_8segments_assemble.py -d D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta -o D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/0527 -db /home/admin1/IPH-nano/Database/flu -s 0527
2021-05-27 15:00:27.696 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 15:27:19.104 | INFO     | G_COMM.runLiugan:__init__:36 - 程序运行参数为：{'task_type': '流感病毒', 'task_name': '0527', 'sample_list': '', 'barcode_list': '', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 15:27:19.134 | INFO     | G_COMM.runLiugan:secnod_comm:130 - 命令如下：python D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/G_CONFIG/Flu_Virus/ont_flu_8segments_assemble.py -d D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta -o D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/0527 -db /home/admin1/IPH-nano/Database/flu -s 0527
2021-05-27 15:47:27.196 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组-查找参考序列', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 15:54:15.623 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 15:54:15.626 | INFO     | G_COMM.runHongjiyin:do_find:84 - 命令如下：python D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/G_CONFIG/Metagenome/find_ref_seqs.py -q D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta -o D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/0527/0527.fa -db /home/admin1/IPH-nano/Database/NT_Database/nucl_RVDB
2021-05-27 15:59:42.451 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 16:14:20.451 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
2021-05-27 16:21:04.922 | INFO     | G_COMM.runHongjiyin:__init__:32 - 程序运行参数为：{'task_type': '宏基因组-查找参考序列', 'task_name': '0527', 'count': '1', 'fastq_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test/s1.fasta', 'work_file': 'D:/工程文档/疾病预防控制中心/广东省疾控公共卫生研究院/高通量测序分析平台/21需求管理(RD&REQM)/代码文件/test'}
